phone,gender,age,state,region,income,incomeGroup,maritalStatus,employment,education,ethnicity,hispanic,product_purchased
,Male,54,NEW JERSEY,Northeast,"$75,000 to $79,999","$75,000 to $99,999","Separated, divorced or widowed",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,36,MARYLAND,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Master's or professional degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,51,PENNSYLVANIA,Northeast,"$250,000 and above","$150,000 or more",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,50,LOUISIANA,South,"$150,000 to $174,999","$150,000 or more",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,52,CALIFORNIA,West,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,Bachelor's degree,Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Female,50,MISSOURI,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,51,MINNESOTA,Midwest,"$150,000 to $174,999","$150,000 or more",Prefer not to say,Employed full time,Doctorate degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,35,NEW YORK,Northeast,"$75,000 to $79,999","$75,000 to $99,999",Married,Self-employed part-time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,36,LOUISIANA,South,"$55,000 to $59,999","$50,000 to $74,999","Separated, divorced or widowed",Employed full time,Other post high school vocational training,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,60,OHIO,Midwest,"$55,000 to $59,999","$50,000 to $74,999","Separated, divorced or widowed",Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,36,CALIFORNIA,West,"$75,000 to $79,999","$75,000 to $99,999",Married,Self-employed part-time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,52,CALIFORNIA,West,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,High school graduate,White,"Yes, Mexican, Mexican American, Chicano",
,Female,43,LOUISIANA,South,"$80,000 to $84,999","$75,000 to $99,999",Married,Employed full time,Associate's degree,White,"Yes, Mexican, Mexican American, Chicano",
,Female,37,DISTRICT OF COLUMBIA,South,"$80,000 to $84,999","$75,000 to $99,999","Single, never married",Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,45,ARIZONA,West,"$75,000 to $79,999","$75,000 to $99,999","Single, never married",Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,39,UTAH,West,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,NEW YORK,Northeast,"$65,000 to $69,999","$50,000 to $74,999",Domestic partnership/living with someone,Self-employed full-time,High school graduate,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,39,PENNSYLVANIA,Northeast,"$150,000 to $174,999","$150,000 or more","Single, never married",In-between jobs / looking for work,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,61,TEXAS,South,"$60,000 to $64,999","$50,000 to $74,999","Single, never married",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,58,MICHIGAN,Midwest,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed part time,Doctorate degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,MASSACHUSETTS,Northeast,"$65,000 to $69,999","$50,000 to $74,999",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,61,OHIO,Midwest,"$80,000 to $84,999","$75,000 to $99,999",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,55,ARIZONA,West,"$85,000 to $89,999","$75,000 to $99,999",Engaged,Self-employed full-time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,61,OKLAHOMA,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,63,CALIFORNIA,West,"$80,000 to $84,999","$75,000 to $99,999",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,48,UTAH,West,"$65,000 to $69,999","$50,000 to $74,999",Married,Temporarily unemployed,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,37,ARIZONA,West,"$55,000 to $59,999","$50,000 to $74,999","Single, never married",Temporarily unemployed,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,45,CALIFORNIA,West,"$85,000 to $89,999","$75,000 to $99,999","Single, never married",Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,58,TEXAS,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed part time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,45,NEW YORK,Northeast,"$150,000 to $174,999","$150,000 or more","Separated, divorced or widowed",Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,47,MISSOURI,Midwest,"$90,000 to $94,999","$75,000 to $99,999","Separated, divorced or widowed",Self-employed full-time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,61,GEORGIA,South,"$55,000 to $59,999","$50,000 to $74,999","Separated, divorced or widowed",Retired,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,53,DELAWARE,South,"$65,000 to $69,999","$50,000 to $74,999",Domestic partnership/living with someone,Employed full time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,50,NEW JERSEY,Northeast,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed part time,Master's or professional degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,39,WASHINGTON,West,"$90,000 to $94,999","$75,000 to $99,999",Married,Self-employed full-time,Associate's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,51,NORTH CAROLINA,South,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,Master's or professional degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,38,NORTH CAROLINA,South,"$175,000 to $199,999","$150,000 or more",Married,Full-time homemaker,Master's or professional degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,35,CALIFORNIA,West,"$150,000 to $174,999","$150,000 or more",Married,Employed full time,Master's or professional degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,46,FLORIDA,South,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,Other post high school vocational training,Asian - Filipino,"Yes, Puerto Rican",
,Male,55,CALIFORNIA,West,"$80,000 to $84,999","$75,000 to $99,999",Married,Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,36,CONNECTICUT,Northeast,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,62,LOUISIANA,South,"$65,000 to $69,999","$50,000 to $74,999","Single, never married",Employed full time,Master's or professional degree,Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Female,50,VIRGINIA,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed part time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,36,CALIFORNIA,West,"$100,000 to $124,999","$100,000 to $124,999","Single, never married",Employed full time,Master's or professional degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,46,ARIZONA,West,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,Master's or professional degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,48,DISTRICT OF COLUMBIA,South,"$150,000 to $174,999","$150,000 or more",Domestic partnership/living with someone,Employed full time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,52,TENNESSEE,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,47,MICHIGAN,Midwest,"$80,000 to $84,999","$75,000 to $99,999","Single, never married",Temporarily unemployed,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,64,NEVADA,West,"$150,000 to $174,999","$150,000 or more",Married,Employed full time,Bachelor's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,46,MICHIGAN,Midwest,"$60,000 to $64,999","$50,000 to $74,999","Single, never married",Employed full time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,50,VIRGINIA,South,"$70,000 to $74,999","$50,000 to $74,999","Separated, divorced or widowed",Disabled,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,37,VIRGINIA,South,"$75,000 to $79,999","$75,000 to $99,999","Single, never married",Employed full time,Bachelor's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,64,NEW YORK,Northeast,"$90,000 to $94,999","$75,000 to $99,999",Married,Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,47,TEXAS,South,"$125,000 to $149,999","$125,000 to $149,999","Single, never married",Employed full time,"Completed some college, but no degree",Prefer not to answer,Prefer not to answer,
,Female,60,VIRGINIA,South,"$55,000 to $59,999","$50,000 to $74,999","Single, never married",Disabled,Other post high school vocational training,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,50,SOUTH CAROLINA,South,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,45,VIRGINIA,South,"$50,000 to $54,999","$50,000 to $74,999","Separated, divorced or widowed",Employed full time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,50,ILLINOIS,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed part time,Bachelor's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,48,ALABAMA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Disabled,"Completed some college, but no degree",American Indian or Alaska Native,"No, not of Hispanic, Latino, or Spanish origin",
,Male,46,OHIO,Midwest,"$80,000 to $84,999","$75,000 to $99,999",Married,Employed full time,Associate's degree,Asian - Filipino,"No, not of Hispanic, Latino, or Spanish origin",
,Male,38,MICHIGAN,Midwest,"$75,000 to $79,999","$75,000 to $99,999","Single, never married",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,71,CALIFORNIA,West,"$65,000 to $69,999","$50,000 to $74,999","Separated, divorced or widowed",Retired,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,56,WASHINGTON,West,"$80,000 to $84,999","$75,000 to $99,999",Domestic partnership/living with someone,Retired,Doctorate degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,73,PENNSYLVANIA,Northeast,"$75,000 to $79,999","$75,000 to $99,999","Separated, divorced or widowed",Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,77,TEXAS,South,"$70,000 to $74,999","$50,000 to $74,999",Married,Retired,Bachelor's degree,Asian - Filipino,"No, not of Hispanic, Latino, or Spanish origin",
,Female,70,WISCONSIN,Midwest,"$55,000 to $59,999","$50,000 to $74,999",Married,Retired,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,74,CALIFORNIA,West,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed part time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,70,NEW YORK,Northeast,"$55,000 to $59,999","$50,000 to $74,999","Single, never married",Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,NORTH CAROLINA,South,"$150,000 to $174,999","$150,000 or more",Married,Full-time homemaker,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,64,MASSACHUSETTS,Northeast,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed part time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,74,NEW YORK,Northeast,"$150,000 to $174,999","$150,000 or more",Married,Employed part time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,70,PENNSYLVANIA,Northeast,"$60,000 to $64,999","$50,000 to $74,999",Married,Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,35,CALIFORNIA,West,"$250,000 and above","$150,000 or more",Married,Employed full time,Doctorate degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,63,UTAH,West,"$90,000 to $94,999","$75,000 to $99,999","Separated, divorced or widowed",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,62,MICHIGAN,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,72,CALIFORNIA,West,"$55,000 to $59,999","$50,000 to $74,999","Separated, divorced or widowed",Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,76,NEVADA,West,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
